歌手2024,#genre#
iHOT爱悬疑,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000036/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱赛车,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000055/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000060/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000060&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱奇谈,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000058/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000058&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱玩具,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000053/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000053&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱旅行,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000056/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000056&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱幼教,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000049/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000049&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱谍战,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000038/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000038&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱历史,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000046/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000046&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱科学,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000047/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000047&IAS,httpSessionId=OTT19019320240419154124000281
iHOT爱动漫,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000059/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000059&IAS,httpSessionId=OTT19019320240419154124000281

🇨🇳山东频道,#genre#

聊城综合,http://file.lcxw.cn/nmip-media/channellive/channel101173/playlist.m3u8
聊城民生,http://file.lcxw.cn/nmip-media/channellive/channel101246/playlist.m3u8
聊城综合广播,http://live.lcxw.cn/live/lcradio01.m3u8
聊城交通广播,http://live.lcxw.cn/live/lcradio02.m3u8
聊城经济广播,http://live.lcxw.cn/live/lcradio03.m3u8
茌平综合,https://tv.cry33.com/qilu.php?id=lccpzh
茌平生活,https://tv.cry33.com/qilu.php?id=lccpsh
东昌综合,https://tv.cry33.com/qilu.php?id=lcdczh
东阿综合,https://tv.cry33.com/qilu.php?id=lcdezh
东阿综艺,https://tv.cry33.com/qilu.php?id=lcdezy
高唐综合,https://tv.cry33.com/qilu.php?id=lcgtzh
高唐综艺,https://tv.cry33.com/qilu.php?id=lcgtzy
冠县综合,https://tv.cry33.com/qilu.php?id=lcgxzh
临清综合,https://tv.cry33.com/qilu.php?id=lclqzh
临清经济信息,https://tv.cry33.com/qilu.php?id=lclqjj
莘县综合,https://tv.cry33.com/qilu.php?id=lcsxzh
莘县生活,https://tv.cry33.com/qilu.php?id=lcsxsh
阳谷综合,https://tv.cry33.com/qilu.php?id=lcygzh
阳谷影视,https://tv.cry33.com/qilu.php?id=lcygys
山东卫视,http://livealone.iqilu.com/iqilu/sdtvhjOF03kn.m3u8
山东齐鲁,http://livealone.iqilu.com/iqilu/qlpdhjOF03kn.m3u8
山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.m3u8
山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.m3u8
山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.m3u8
山东新闻,http://livealone.iqilu.com/iqilu/ggpdhjOF03kn.m3u8
山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.m3u8
山东体育,http://livealone.iqilu.com/iqilu/typdhjOF03kn.m3u8
山东少儿,http://livealone.iqilu.com/iqilu/sepdhjOF03kn.m3u8
长清新闻,https://tv.cry33.com/qilu.php?id=jncqxw
长清生活,https://tv.cry33.com/qilu.php?id=jncqsh
济铁电视台,https://tv.cry33.com/qilu.php?id=jnjrtv
济阳综合,https://tv.cry33.com/qilu.php?id=jnjyzh
济阳影视,https://tv.cry33.com/qilu.php?id=jnjyys
历城新闻综合,https://tv.cry33.com/qilu.php?id=jnlcxw
平阴综合,https://tv.cry33.com/qilu.php?id=jnpyzh
平阴乡村振兴,https://tv.cry33.com/qilu.php?id=jnpyxc
商河综合,https://tv.cry33.com/qilu.php?id=jnshzh
商河影视,https://tv.cry33.com/qilu.php?id=jnshys
章丘综合,https://tv.cry33.com/qilu.php?id=jnzqzh
章丘公共,https://tv.cry33.com/qilu.php?id=jnzqgg
东营新闻综合,https://tv.cry33.com/qilu.php?id=dyxwzh
东营公共,https://tv.cry33.com/qilu.php?id=dygg
东营公共,https://tv.cry33.com/qilu.php?id=dygg2
东营科教,https://tv.cry33.com/qilu.php?id=dykj
东营区新闻综合,https://tv.cry33.com/qilu.php?id=dydyqxw
东营区科教影视,https://tv.cry33.com/qilu.php?id=dydyqkj
广饶综合,https://tv.cry33.com/qilu.php?id=dygrzh
广饶科教文艺,https://tv.cry33.com/qilu.php?id=dygrkj
垦利新闻综合,https://tv.cry33.com/qilu.php?id=dyklxw
利津综合,https://tv.cry33.com/qilu.php?id=dyljzh
利津文化生活,https://tv.cry33.com/qilu.php?id=dyljwh
黄岛综合,https://tv.cry33.com/qilu.php?id=qdhdzh
黄岛生活,https://tv.cry33.com/qilu.php?id=qdhdsh
即墨综合,https://tv.cry33.com/qilu.php?id=qdjmzh
即墨生活服务,https://tv.cry33.com/qilu.php?id=qdjmsh
胶州综合,https://tv.cry33.com/qilu.php?id=qdjzzh
胶州生活,https://tv.cry33.com/qilu.php?id=qdjzsh
李沧TV,https://tv.cry33.com/qilu.php?id=qdlc
崂山TV,https://tv.cry33.com/qilu.php?id=qdls
莱西综合,https://tv.cry33.com/qilu.php?id=qdlxzh
莱西生活,https://tv.cry33.com/qilu.php?id=qdlxsh
平度新闻综合,https://tv.cry33.com/qilu.php?id=qdpdxw
平度生活服务,https://tv.cry33.com/qilu.php?id=qdpdsh
潍坊新闻综合,https://tv.cry33.com/qilu.php?id=wfxwzh
潍坊生活,https://tv.cry33.com/qilu.php?id=wfsh
潍坊影视综艺,https://tv.cry33.com/qilu.php?id=wfyswy
潍坊科教文旅,https://tv.cry33.com/qilu.php?id=wfkjwl
潍坊高新区,https://tv.cry33.com/qilu.php?id=wfgxq
安丘综合,https://tv.cry33.com/qilu.php?id=wfaqzh
安丘民生,https://tv.cry33.com/qilu.php?id=wfaqms
滨海新闻综合,https://tv.cry33.com/qilu.php?id=wfbhxw
昌乐综合,https://tv.cry33.com/qilu.php?id=wfclzh
昌邑综合,https://tv.cry33.com/qilu.php?id=wfcyzh
昌邑经济生活,https://tv.cry33.com/qilu.php?id=wfcyjj
坊子新闻综合,https://tv.cry33.com/qilu.php?id=wffzxw
高密综合,https://tv.cry33.com/qilu.php?id=wfgmzh
高密党建农科,https://tv.cry33.com/qilu.php?id=wfgmdj
潍坊高新区电视,https://tv.cry33.com/qilu.php?id=wfgxq
寒亭新闻,https://tv.cry33.com/qilu.php?id=wfhtxw
奎文电视台,https://tv.cry33.com/qilu.php?id=wfkwtv
青州综合,https://tv.cry33.com/qilu.php?id=wfqzzh
青州文化旅游,https://tv.cry33.com/qilu.php?id=wfqzwh
潍城TV,https://tv.cry33.com/qilu.php?id=wfwc
诸城新闻综合,https://tv.cry33.com/qilu.php?id=wfzcxw
诸城生活娱乐,https://tv.cry33.com/qilu.php?id=wfzcsh
长岛TV,https://tv.cry33.com/qilu.php?id=ytcd
山生活(无信号),https://tv.cry33.com/qilu.php?id=ytfssh
海阳综合,https://tv.cry33.com/qilu.php?id=ythyzh
龙口综合,https://tv.cry33.com/qilu.php?id=ytlkzh
龙口生活,https://tv.cry33.com/qilu.php?id=ytlksh
莱山综合,https://tv.cry33.com/qilu.php?id=ytlszh
莱山影视,https://tv.cry33.com/qilu.php?id=ytlsys
莱阳综合,https://tv.cry33.com/qilu.php?id=ytlyzh
莱阳民生综艺,https://tv.cry33.com/qilu.php?id=ytlyms
莱州综合,https://tv.cry33.com/qilu.php?id=ytlzzh
牟平综合,https://tv.cry33.com/qilu.php?id=ytmpzh
蓬莱综合,https://tv.cry33.com/qilu.php?id=ytplzh
蓬莱综艺,https://tv.cry33.com/qilu.php?id=ytplzy
栖霞综合,https://tv.cry33.com/qilu.php?id=ytqxzh
栖霞苹果,https://tv.cry33.com/qilu.php?id=ytqxpg
招远综合,https://tv.cry33.com/qilu.php?id=ytzyzh
招远综艺,https://tv.cry33.com/qilu.php?id=ytzyzy
博山图文,https://tv.cry33.com/qilu.php?id=zbbstw
高青综合,https://tv.cry33.com/qilu.php?id=zbgqzh
高青影视,https://tv.cry33.com/qilu.php?id=zbgqys
桓台综合,https://tv.cry33.com/qilu.php?id=zbht1
桓台影视,https://tv.cry33.com/qilu.php?id=zbht2
临淄新闻综合,https://tv.cry33.com/qilu.php?id=zblzxw
临淄生活服务,https://tv.cry33.com/qilu.php?id=zblzsh
沂源综合,https://tv.cry33.com/qilu.php?id=zbyyzh
沂源生活,https://tv.cry33.com/qilu.php?id=zbyysh
淄川新闻,https://tv.cry33.com/qilu.php?id=zbzcxw
淄川生活,https://tv.cry33.com/qilu.php?id=zbzcsh
张店综合,https://tv.cry33.com/qilu.php?id=zbzd1
张店2,https://tv.cry33.com/qilu.php?id=zbzd2
周村新闻,https://tv.cry33.com/qilu.php?id=zbzctv1
周村生活,https://tv.cry33.com/qilu.php?id=zbzctv2
山亭综合,https://tv.cry33.com/qilu.php?id=zzstzh
枣庄市中综合,https://tv.cry33.com/qilu.php?id=zzszzh
台儿庄新闻综合,https://tv.cry33.com/qilu.php?id=zztezxw
薛城新闻综合,https://tv.cry33.com/qilu.php?id=zzxcxw
峄城综合,https://tv.cry33.com/qilu.php?id=zzyczh
滨城TV,https://tv.cry33.com/qilu.php?id=bzbctv
博兴综合,https://tv.cry33.com/qilu.php?id=bzbxzh
博兴生活,https://tv.cry33.com/qilu.php?id=bzbxsh
惠民综合,https://tv.cry33.com/qilu.php?id=bzhmzh
惠民影视,https://tv.cry33.com/qilu.php?id=bzhmys
无棣综合,https://tv.cry33.com/qilu.php?id=bzwdzh
无棣综艺,https://tv.cry33.com/qilu.php?id=bzwdzy
阳信新闻综合,https://tv.cry33.com/qilu.php?id=bzyxxw
沾化综合,https://tv.cry33.com/qilu.php?id=bzzhzh
沾化综艺,https://tv.cry33.com/qilu.php?id=bzzhzy
邹平综合,https://tv.cry33.com/qilu.php?id=bzzpzh
邹平民生,https://tv.cry33.com/qilu.php?id=bzzpms
德州新闻综合,https://tv.cry33.com/qilu.php?id=dzxwzh
德州经济生活,https://tv.cry33.com/qilu.php?id=dzjjsh
德州图文,https://tv.cry33.com/qilu.php?id=dztw
陵城综合,https://tv.cry33.com/qilu.php?id=dzlczh
乐陵新闻综合,https://tv.cry33.com/qilu.php?id=dzllxw
乐陵城市生活,https://tv.cry33.com/qilu.php?id=dzllcs
临邑1,https://tv.cry33.com/qilu.php?id=dzly1
临邑2,https://tv.cry33.com/qilu.php?id=dzly2
宁津综合,https://tv.cry33.com/qilu.php?id=dznjzh
平原综合,https://tv.cry33.com/qilu.php?id=dzpyzh
庆云综合,https://tv.cry33.com/qilu.php?id=dzqyzh
庆云生活,https://tv.cry33.com/qilu.php?id=dzqysh
武城综合,https://tv.cry33.com/qilu.php?id=dzwczh
武城综艺影视,https://tv.cry33.com/qilu.php?id=dzwczy
夏津综合,https://tv.cry33.com/qilu.php?id=dzxjzh
夏津公共,https://tv.cry33.com/qilu.php?id=dzxjgg
禹城综合,https://tv.cry33.com/qilu.php?id=dzyczh
禹城综艺,https://tv.cry33.com/qilu.php?id=dzyczy
成武综合,https://tv.cry33.com/qilu.php?id=hzcwzh
成武综艺,https://tv.cry33.com/qilu.php?id=hzcwzy
曹县综合,https://tv.cry33.com/qilu.php?id=hzcxzh
东明新闻综合,https://tv.cry33.com/qilu.php?id=hzdmxw
定陶新闻,https://tv.cry33.com/qilu.php?id=hzdt1
定陶综艺,https://tv.cry33.com/qilu.php?id=hzdt2
鄄城综合,https://tv.cry33.com/qilu.php?id=hzjczh
巨野新闻,https://tv.cry33.com/qilu.php?id=hzjyxw
牡丹区新闻综合,https://tv.cry33.com/qilu.php?id=hzmdxw
牡丹区综艺,https://tv.cry33.com/qilu.php?id=hzmdzy
单县综合,https://tv.cry33.com/qilu.php?id=hzsxzh
郓城新闻,https://tv.cry33.com/qilu.php?id=hzycxw
郓城综艺,https://tv.cry33.com/qilu.php?id=hzyczy
嘉祥综合,https://tv.cry33.com/qilu.php?id=jijiazh
嘉祥生活,https://tv.cry33.com/qilu.php?id=jijiash
梁山综合,https://tv.cry33.com/qilu.php?id=jilszh
曲阜新闻综合,https://tv.cry33.com/qilu.php?id=jiqfxw
任城新闻综合,https://tv.cry33.com/qilu.php?id=jircxw
任城影视娱乐,https://tv.cry33.com/qilu.php?id=jircys
泗水新闻综合,https://tv.cry33.com/qilu.php?id=jissxw
泗水文化生活,https://tv.cry33.com/qilu.php?id=jisswh
微山综合,https://tv.cry33.com/qilu.php?id=jiws1
微山2套,https://tv.cry33.com/qilu.php?id=jiws2
汶上综合,https://tv.cry33.com/qilu.php?id=jiwszh
汶上生活,https://tv.cry33.com/qilu.php?id=jiwssh
鱼台新闻,https://tv.cry33.com/qilu.php?id=jiytxw
鱼台生活,https://tv.cry33.com/qilu.php?id=jiytsh
兖州新闻,https://tv.cry33.com/qilu.php?id=jiyzxw
兖州生活,https://tv.cry33.com/qilu.php?id=jiyzsh
邹城综合,https://tv.cry33.com/qilu.php?id=jizczh
邹城文化生活,https://tv.cry33.com/qilu.php?id=jizcwh
茌平综合,https://tv.cry33.com/qilu.php?id=lccpzh
茌平生活,https://tv.cry33.com/qilu.php?id=lccpsh
东昌综合,https://tv.cry33.com/qilu.php?id=lcdczh
东阿综合,https://tv.cry33.com/qilu.php?id=lcdezh
东阿综艺,https://tv.cry33.com/qilu.php?id=lcdezy
高唐综合,https://tv.cry33.com/qilu.php?id=lcgtzh
高唐综艺,https://tv.cry33.com/qilu.php?id=lcgtzy
冠县综合,https://tv.cry33.com/qilu.php?id=lcgxzh
临清综合,https://tv.cry33.com/qilu.php?id=lclqzh
临清经济信息,https://tv.cry33.com/qilu.php?id=lclqjj
莘县综合,https://tv.cry33.com/qilu.php?id=lcsxzh
莘县生活,https://tv.cry33.com/qilu.php?id=lcsxsh
阳谷综合,https://tv.cry33.com/qilu.php?id=lcygzh
阳谷影视,https://tv.cry33.com/qilu.php?id=lcygys
费县综合,https://tv.cry33.com/qilu.php?id=lyfxzh
费县生活,https://tv.cry33.com/qilu.php?id=lyfxsh
河东影视,https://tv.cry33.com/qilu.php?id=lyhdys
河东综合,https://tv.cry33.com/qilu.php?id=lyhdzh
莒南综合,https://tv.cry33.com/qilu.php?id=lyjnzh
莒南影视,https://tv.cry33.com/qilu.php?id=lyjnys
兰陵公共,https://tv.cry33.com/qilu.php?id=lyllgg
兰山综合,https://tv.cry33.com/qilu.php?id=lylszh
临沭生活,https://tv.cry33.com/qilu.php?id=lyls2
罗庄综合,https://tv.cry33.com/qilu.php?id=lylzzh
罗庄影视,https://tv.cry33.com/qilu.php?id=lylzys
蒙阴综合,https://tv.cry33.com/qilu.php?id=lymy1
蒙阴2套,https://tv.cry33.com/qilu.php?id=lymy2
平邑综合,https://tv.cry33.com/qilu.php?id=lypyzh
平邑生活,https://tv.cry33.com/qilu.php?id=lypysh
郯城综合,https://tv.cry33.com/qilu.php?id=lytc1
郯城2套,https://tv.cry33.com/qilu.php?id=lytc2
沂南综合,https://tv.cry33.com/qilu.php?id=lyynzh
沂南红色影视,https://tv.cry33.com/qilu.php?id=lyynys
沂水综合,https://tv.cry33.com/qilu.php?id=lyys1
沂水生活,https://tv.cry33.com/qilu.php?id=lyys2
莒县综合,https://tv.cry33.com/qilu.php?id=rzjx1
莒县2套,https://tv.cry33.com/qilu.php?id=rzjx2
岚山TV,https://tv.cry33.com/qilu.php?id=rzls
五莲综合,https://tv.cry33.com/qilu.php?id=rzwlzh
五莲文化旅游,https://tv.cry33.com/qilu.php?id=rzwlwh
东平综合,https://tv.cry33.com/qilu.php?id=tadpzh
东平民生,https://tv.cry33.com/qilu.php?id=tadpms
岱岳TV,https://tv.cry33.com/qilu.php?id=tady
肥城综合,https://tv.cry33.com/qilu.php?id=tafczh
肥城生活,https://tv.cry33.com/qilu.php?id=tafcsh
宁阳综合,https://tv.cry33.com/qilu.php?id=tany1
宁阳2套,https://tv.cry33.com/qilu.php?id=tany2
泰山TV,https://tv.cry33.com/qilu.php?id=tats
新泰综合,https://tv.cry33.com/qilu.php?id=taxtzh
新泰乡村,https://tv.cry33.com/qilu.php?id=taxtxc
威海新闻综合,https://tv.cry33.com/qilu.php?id=whxwzh
威海都市生活,https://tv.cry33.com/qilu.php?id=whdssh
威海海洋,https://tv.cry33.com/qilu.php?id=whhy
威海环翠综合,https://tv.cry33.com/qilu.php?id=whhczh
荣成综合,https://tv.cry33.com/qilu.php?id=whrczh
荣成生活,https://tv.cry33.com/qilu.php?id=whrcsh
乳山综合,https://tv.cry33.com/qilu.php?id=whrszh
乳山生活,https://tv.cry33.com/qilu.php?id=whrssh
文登TV1,https://tv.cry33.com/qilu.php?id=whwd1
文登TV2,https://tv.cry33.com/qilu.php?id=whwd2

烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
阿涛影视,https://8496.kstore.space/atao.mp4
🇨🇳北京频道,#genre#
北京淘精彩,http://webmail.axxe.top:4022/udp/239.3.1.178:8001
北京萌宠TV,http://webmail.axxe.top:4022/udp/239.3.1.102:8001
北京淘Baby,http://webmail.axxe.top:4022/udp/239.3.1.238:8001
北京淘剧场,http://webmail.axxe.top:4022/udp/239.3.1.95:8001
北京淘电影,http://webmail.axxe.top:4022/udp/239.3.1.250:8001
北京淘娱乐,http://webmail.axxe.top:4022/udp/239.3.1.100:8001
🇨🇳天津频道,#genre#
天津滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
天津滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
天津滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
🇨🇳上海频道,#genre#
上海新闻,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281
上海都市,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281
上海外语,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281
七彩戏剧,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
五星体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
东方影视,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281
东方财经,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281
法治天地,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281
第一财经,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000004/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000004&IASHttpSessionId=OTT19019320240419154124000281
阿涛影视,https://8496.kstore.space/atao.mp4

🇨🇳河南频道,#genre#
河南卫视,https://tv.cry33.com/hn.php?id=hnws
河南都市,https://tv.cry33.com/hn.php?id=hnds
河南民生,https://tv.cry33.com/hn.php?id=hnms
河南法治,https://tv.cry33.com/hn.php?id=hmfz
河南电视剧,https://tv.cry33.com/hn.php?id=hndsj
河南新闻,https://tv.cry33.com/hn.php?id=hnxw
欢腾购物,https://tv.cry33.com/hn.php?id=htgw
河南公共,https://tv.cry33.com/hn.php?id=hngg
河南乡村,https://tv.cry33.com/hn.php?id=hnxc
河南国际,https://tv.cry33.com/hn.php?id=hngj
🇨🇳河北频道,#genre#
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58
河北经济生活,http://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=2510710360&k=878ace626abc063571a3ddff9ec396a3
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=75118c17760542fe4385e93cc4f03d38
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=4380da13735a230c080ce8ff404033af
河北影视剧,http://tv.pull.hebtv.com/zhibo/yingshijupindao.m3u8?t=2510710360&k=2d3ada9117a7f1c3f7c11b67671bbe3c
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=4ff4446adf3cce3de40dd013255b38b2
河北公共,http://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=2510710360&k=6c7672b94bb3940303bd8f5b81d4bdb6
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共频道,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8?zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
